Open,High,Low,Close,Volume
54329.44,54388.52,54329.44,54380.74,0.95964
54397.49,54423.83,54397.49,54419.22,0.10225
54427.88,54434.41,54394.35,54394.35,0.04936
54382.67,54382.67,54345.31,54345.31,0.44302
54341.7,54366.91,54318.69,54332.74,0.93323
54324.08,54324.08,54310.28,54317.67,0.11929
54311.78,54311.78,54267.06,54302.4,0.98099
54251.98,54251.98,54208.27,54208.27,0.01411
54238.79,54238.79,54183.93,54197.64,0.54313
54186.47,54222.14,54179.77,54179.77,0.22791
54176.06,54190.02,54156.16,54181.58,0.07798
54186.88,54202.45,54143.65,54179.84,0.70218
54200.9,54200.9,54179.67,54180.43,0.01229
54187.72,54199.44,54179.84,54191.18,0.85282
54193.82,54260.0,54193.82,54241.05,0.36518
54225.51,54234.29,54208.96,54208.96,0.13712
54208.45,54221.17,54158.06,54158.06,1.14928
54153.52,54176.5,54128.26,54141.03,0.15667
54136.04,54142.43,54092.68,54126.93,1.11444
54116.53,54127.43,54116.53,54127.39,0.06151
54113.04,54113.04,54081.25,54081.25,2.92921
54095.17,54103.74,54073.08,54103.74,0.56395
54118.75,54119.46,54096.49,54096.49,0.39823
54093.78,54100.62,54087.75,54087.75,0.3999
54089.62,54096.89,54060.85,54077.23,0.41893
54099.11,54171.22,54015.0,54045.26,4.12538
54026.23,54045.75,53940.68,53941.79,1.36777
53940.68,53940.68,53843.93,53880.3,0.79246
53885.0,53969.66,53839.26,53963.97,2.19589
53971.39,53971.39,53926.44,53961.18,0.09475
53967.76,53967.76,53853.41,53921.23,1.00129
53879.51,53881.56,53864.03,53866.57,0.05531
53870.13,53870.13,53815.48,53829.96,0.90067
53835.02,53901.23,53810.75,53899.53,0.7195
53889.35,53889.35,53839.32,53863.99,0.12828
53875.94,53921.89,53875.94,53892.16,0.24277
53904.85,53907.71,53884.17,53884.17,0.1254
53862.12,53886.14,53847.29,53870.11,0.19257
53878.39,53906.14,53867.47,53890.93,1.00533
53893.36,53943.51,53889.67,53927.08,0.5386
53925.27,53946.48,53920.51,53938.49,0.13046
53935.14,53964.84,53928.78,53928.78,0.9855
53927.19,53957.23,53927.19,53957.23,0.06104
53957.38,53996.08,53957.24,53996.08,0.24474
53977.12,54019.78,53977.12,54018.28,0.047
