Open,High,Low,Close,Volume
55700.35,55712.6,55366.16,55602.68,11.41615
55616.29,55637.87,55520.26,55553.81,1.63724
55558.89,55596.07,55558.89,55596.07,0.35719
55584.97,55674.97,55576.11,55674.97,0.61007
55676.09,55677.26,55640.37,55677.26,1.02313
55677.27,55715.31,55677.27,55715.31,0.27735
55719.37,55729.85,55653.63,55664.12,3.25453
55675.82,55697.55,55656.56,55686.23,0.87253
55672.11,55721.49,55661.67,55682.58,0.7043
55684.44,55863.02,55653.92,55724.13,13.33196
55719.56,55719.56,55654.22,55654.22,0.65797
55667.25,55673.25,55604.46,55614.46,0.5652
55612.18,55664.63,55593.34,55610.98,3.92945
55607.47,55620.05,55589.56,55620.05,2.0907
55595.18,55609.49,55555.62,55555.62,1.19075
55555.62,55575.53,55506.86,55506.86,2.35846
55500.1,55549.12,55211.78,55317.31,8.31127
55264.41,55393.23,55220.79,55363.61,5.21067
55380.78,55525.38,55380.77,55525.38,2.3418
55485.0,55485.0,55300.5,55300.5,2.52866
55326.39,55379.4,55305.14,55360.79,1.04515
55370.74,55370.74,55116.38,55208.72,6.47208
55238.37,55334.32,55208.05,55321.86,1.04942
55349.82,55431.35,55303.65,55431.35,1.29299
55413.88,55422.95,55365.97,55378.16,2.01802
55381.94,55433.62,55381.94,55433.62,0.67069
55452.45,55505.35,55452.45,55469.23,0.6628
55452.45,55452.45,55379.6,55450.0,1.26353
55450.0,55450.0,55396.25,55433.4,0.57715
55434.64,55438.65,55414.8,55418.63,0.12594
55410.22,55412.41,55324.32,55371.04,1.1787
55378.87,55390.98,55311.54,55311.54,0.0761
55333.34,55362.99,55331.47,55362.99,0.10767
55355.14,55405.86,55335.64,55405.86,0.45335
55416.84,55424.79,55386.19,55400.47,0.03705
55404.32,55425.53,55398.77,55425.15,0.10862
55449.46,55500.57,55428.74,55428.74,0.34666
55442.75,55512.79,55401.81,55422.9,5.01215
55445.08,55513.16,55445.08,55509.11,1.43284
55528.31,55542.07,55503.3,55503.3,1.87078
55512.23,55546.4,55507.05,55520.62,0.5557
55517.1,55517.1,55480.83,55480.83,0.22584
55459.32,55484.16,55438.24,55484.16,0.77936
55483.75,55524.64,55483.75,55524.64,0.38938
55511.02,55560.29,55498.34,55560.29,0.65391
55533.55,55571.91,55498.1,55540.21,0.74007
55541.25,55541.25,55454.85,55461.8,1.65759
55452.64,55454.77,55402.07,55402.07,0.27335
55386.88,55386.88,55313.71,55314.04,3.65849
55316.23,55369.36,55275.75,55305.17,4.38162
55298.53,55332.31,55285.77,55285.77,0.09666
55322.22,55329.26,55283.66,55283.66,0.0895
55280.61,55283.86,55223.9,55233.37,0.87493
55281.24,55354.66,55281.24,55345.05,0.39123
55346.55,55353.09,55331.74,55348.65,0.21203
55369.87,55395.72,55354.18,55376.33,0.21957
55375.37,55378.33,55355.06,55369.89,0.03311
55375.67,55386.41,55375.67,55383.03,0.10916
55374.72,55410.86,55373.48,55373.48,0.19336
55382.74,55398.81,55361.61,55375.61,0.57937
55375.58,55375.58,55281.53,55297.99,1.34458
55297.39,55297.99,55252.4,55252.61,0.3191
55255.0,55338.65,55255.0,55301.06,1.27428
55272.99,55314.42,55253.92,55288.05,0.7455
55287.73,55293.98,55270.92,55288.42,0.30647
55288.42,55294.73,55261.7,55266.62,0.16851
55255.41,55266.53,55241.51,55248.37,0.29016
55225.03,55238.72,55182.07,55227.26,0.73616
55228.96,55266.03,55216.51,55266.03,0.30813
55256.27,55321.43,55238.2,55299.11,0.06907
55295.74,55311.05,55291.32,55311.05,0.11645
55319.07,55344.52,55291.47,55344.52,0.27201
55346.49,55346.49,55300.05,55313.12,0.15314
55318.11,55336.96,55315.04,55320.82,0.10299
55338.02,55351.32,55338.02,55349.56,0.07304
55338.68,55365.1,55332.84,55365.1,0.25308
55378.31,55388.95,55351.55,55375.52,0.07796
55358.1,55367.99,55308.8,55308.8,0.34574
55320.08,55453.54,55320.08,55433.76,1.57084
55454.26,55455.02,55406.77,55438.98,0.65705
55441.23,55449.3,55385.25,55398.28,2.46295
55380.99,55394.55,55358.46,55364.33,0.30423
55377.28,55401.92,55357.0,55401.92,1.44678
55391.81,55417.87,55378.25,55387.76,0.48732
55381.69,55412.7,55368.21,55378.38,0.04489
55392.62,55463.6,55382.14,55463.6,0.6229
55479.82,55586.26,55477.69,55547.51,1.5675
55543.42,55569.85,55490.54,55500.56,0.58371
55519.37,55538.87,55458.52,55499.52,0.10975
55498.64,55507.67,55457.99,55487.32,0.18401
55484.44,55507.32,55451.61,55467.03,0.2425
55487.53,55508.55,55487.53,55508.55,0.35691
55500.63,55521.58,55487.9,55510.4,1.30506
55494.33,55496.33,55438.37,55479.73,1.85869
55479.73,55513.73,55441.79,55510.53,2.11879
55518.66,55518.66,55488.23,55488.72,0.09622
55496.97,55505.89,55468.18,55468.18,0.13438
55465.07,55509.71,55465.07,55481.51,0.0446
55502.16,55552.08,55495.85,55539.06,0.28503
55515.41,55543.14,55476.41,55477.36,0.18575
55499.34,55500.87,55450.89,55450.89,0.45799
55444.27,55479.22,55444.27,55469.77,0.16947
55469.69,55482.03,55431.06,55431.06,0.25731
55434.45,55452.65,55420.41,55433.88,0.2714
55434.42,55442.69,55407.99,55407.99,0.01174
55424.01,55489.56,55417.46,55489.56,0.29822
55476.34,55499.22,55474.51,55476.0,0.10365
55496.05,55531.23,55496.05,55516.1,0.20591
55502.28,55580.0,55502.28,55546.21,1.16157
55551.36,55553.8,55542.68,55553.8,0.65557
55540.01,55549.38,55518.41,55521.0,0.65303
55506.27,55549.04,55506.27,55531.03,0.03004
55521.91,55525.16,55498.97,55498.97,0.21285
55513.56,55559.65,55498.64,55552.05,0.42133
55571.07,55588.52,55519.24,55519.24,0.11187
55506.53,55529.9,55489.85,55492.29,1.34667
55489.78,55489.78,55444.41,55448.49,0.10395
55457.51,55468.74,55441.68,55459.39,0.36244
55449.23,55461.86,55421.81,55424.12,1.14015
55438.93,55582.73,55438.93,55541.35,2.94363
55536.07,55607.45,55533.19,55582.42,3.2454
55594.85,55619.11,55547.6,55585.15,1.96272
55580.54,55603.56,55521.1,55573.27,3.09786
55607.35,55618.98,55591.2,55616.49,0.27202
55581.95,55593.46,55509.03,55524.18,1.47482
55525.6,55574.37,55525.6,55564.99,4.38924
55552.16,55552.16,55522.02,55542.79,0.22781
55521.74,55525.43,55521.73,55525.43,0.03889
55503.96,55529.38,55493.7,55514.5,0.36191
55527.96,55585.25,55522.18,55585.25,0.08986
55614.47,55614.47,55572.25,55575.9,0.30721
55567.91,55567.91,55538.49,55561.21,0.07941
55545.72,55594.88,55545.72,55594.88,0.25729
55589.56,55589.56,55565.74,55569.93,0.07409
55561.01,55561.01,55550.0,55556.68,0.56607
55566.22,55610.98,55556.07,55578.04,6.02504
55572.55,55579.31,55547.61,55547.61,0.53651
55564.09,55565.26,55512.04,55537.92,1.08344
55552.63,55557.55,55500.03,55538.41,0.89529
55519.2,55532.59,55478.45,55478.45,0.37667
55488.52,55488.52,55452.91,55460.08,0.72007
55470.6,55477.61,55453.69,55466.58,0.32557
55466.58,55486.0,55446.1,55467.59,1.08511
55486.0,55582.31,55469.45,55476.98,3.83016
55474.23,55474.23,55454.34,55454.34,0.03285
55443.95,55449.19,55436.08,55436.11,0.33549
55445.5,55507.89,55425.1,55497.89,1.76518
55494.44,55512.24,55368.02,55382.15,1.40679
55399.87,55427.13,55375.97,55427.13,1.90029
55418.54,55428.29,55400.0,55400.0,0.53038
55400.0,55411.0,55400.0,55407.31,0.17597
55394.86,55441.87,55394.86,55425.82,2.12318
55438.42,55446.44,55410.09,55415.46,0.11066
55406.15,55407.6,55382.49,55382.49,0.24974
55397.84,55397.84,55362.72,55376.52,0.05754
55374.92,55400.66,55348.26,55367.01,0.78405
55365.38,55409.96,55303.66,55397.97,4.79533
55382.86,55382.86,55322.35,55322.35,2.08452
55347.34,55361.34,55304.68,55313.25,0.53948
55300.53,55324.57,55249.55,55281.55,0.33196
55305.85,55305.85,55261.65,55298.32,0.43933
55277.43,55298.6,55263.01,55263.01,0.25451
55246.2,55269.95,55184.71,55237.7,1.08518
55233.74,55307.52,55214.48,55282.06,1.04369
55285.76,55294.66,55240.59,55272.65,3.71053
55276.12,55292.24,55225.0,55239.22,0.24175
55248.09,55248.09,55184.49,55184.49,0.28975
55182.4,55263.03,55166.52,55239.32,0.78882
55230.07,55235.0,55183.88,55198.86,1.41562
55198.98,55279.49,55173.21,55267.8,1.34374
55267.16,55307.46,55224.39,55224.39,1.36484
55242.64,55274.37,55228.52,55254.81,0.3198
55279.26,55297.15,55273.05,55275.05,0.5459
55263.32,55293.24,55144.56,55184.32,3.73007
55170.61,55220.73,55170.61,55220.73,0.21296
55254.31,55305.45,55254.31,55295.92,0.3487
55302.49,55302.49,55234.26,55262.74,0.27925
55262.1,55301.47,55224.78,55261.54,2.12707
55265.86,55284.01,55249.03,55284.01,0.05747
55279.02,55295.82,55243.71,55249.04,0.19911
55275.86,55300.66,55275.86,55282.3,0.11871
55302.85,55304.76,55235.07,55244.15,0.34412
55246.37,55246.37,55200.07,55200.14,0.06755
55200.71,55200.71,55142.99,55147.21,0.76359
55155.5,55171.29,55100.0,55135.65,2.49008
55139.01,55153.09,55117.76,55129.59,0.51445
55134.05,55134.05,55089.88,55089.88,0.46688
55085.29,55105.3,54961.32,55070.5,4.61901
55072.55,55115.49,55026.08,55114.79,0.80253
55098.29,55099.53,55026.59,55026.59,0.88741
55017.34,55023.18,54808.22,54832.97,9.85121
54832.41,54832.41,54525.09,54615.34,8.59262
54635.96,54773.31,54626.2,54771.73,1.36203
54789.44,54822.96,54730.02,54794.22,4.49948
